Current_Word,Next_Word,Levenshtein_Distance
handheld,gaming,7
gaming,market,5
market,weeks,5
weeks,soon,5
soon,sony,2
sony,expected,8
expected,release,6
release,psp,6
psp,console,6
console,although,7
although,nintendo,8
nintendo,aiming,6
aiming,younger,6
younger,players,6
players,psp,6
psp,older,5
older,gamers,4
gamers,likely,5
likely,two,6
two,firms,5
firms,competing,9
competing,many,7
many,customers,8
customers,sony,7
sony,psp,4
psp,represents,8
represents,real,8
real,threat,3
threat,nintendo,7
nintendo,huge,7
huge,number,4
number,playstation,11
playstation,owners,11
owners,around,6
around,world,4
world,greater,7
greater,flexibility,10
flexibility,sleek,9
sleek,black,3
black,gadget,6
gadget,psp,6
psp,uses,3
uses,small,5
small,discs,5
discs,games,4
games,play,5
play,music,5
music,movies,4
movies,without,7
without,need,7
need,add,3
add,ons,3
ons,also,3
also,supports,7
supports,short,4
short,range,5
range,wireless,7
wireless,play,7
play,goes,4
goes,sale,4
sale,psp,4
psp,likely,6
likely,cost,6
cost,130,4
130,200,2
200,,3
anti,tremor,6
tremor,mouse,6
mouse,stops,4
stops,pc,4
pc,shakes,6
shakes,special,6
special,adaptor,7
adaptor,helps,6
helps,people,4
people,hand,6
hand,tremors,7
tremors,control,7
control,computer,6
computer,mouse,5
mouse,easily,6
easily,developed,8
developed,device,5
device,uses,6
uses,similar,7
similar,steady,6
steady,cam,5
cam,technology,9
technology,found,9
found,camcorders,9
camcorders,filter,8
filter,shaking,7
shaking,hand,4
hand,movements,8
movements,people,8
people,hand,6
hand,tremors,7
tremors,find,7
find,hard,3
hard,use,4
use,conventional,11
conventional,mice,11
mice,simple,4
simple,computer,5
computer,tasks,8
tasks,erratic,6
erratic,movements,8
movements,cursor,9
cursor,screen,5
screen,three,3
three,million,7
million,britons,6
britons,sort,6
sort,hand,4
hand,tremor,6
tremor,condition,8
condition,said,8
said,uk,4
uk,national,8
national,tremor,7
tremor,foundation,9
foundation,using,8
using,computer,8
computer,mouse,5
mouse,well,5
well,known,5
known,extremely,9
extremely,hard,8
hard,people,6
people,tremors,6
tremors,re,5
re,delighted,8
delighted,hear,8
hear,technology,9
technology,developed,8
developed,address,8
address,problem,7
problem,said,7
said,karen,4
karen,walsh,4
walsh,uk,5
uk,national,8
national,tremor,7
tremor,foundation,9
foundation,commonly,9
commonly,associated,9
associated,tremors,10
tremors,parkinson,8
parkinson,disease,8
disease,also,6
also,caused,4
caused,conditions,9
conditions,like,9
like,essential,8
essential,tremor,8
tremor,et,5
et,tremors,6
tremors,often,7
often,affect,4
affect,older,5
older,people,5
people,hit,6
hit,ages,4
ages,et,3
et,example,6
example,genetic,7
genetic,afflict,6
afflict,people,7
people,throughout,9
throughout,lives,10
lives,assistive,7
assistive,mouse,7
mouse,adapter,6
adapter,ama,5
ama,brainchild,9
brainchild,ibm,9
ibm,researcher,10
researcher,jim,10
jim,levine,5
levine,developed,6
developed,prototype,8
prototype,seeing,9
seeing,uncle,6
uncle,parkinson,8
parkinson,disease,8
disease,struggle,7
struggle,mouse,6
mouse,control,6
control,knew,6
knew,must,4
must,way,4
way,improve,7
improve,situation,8
situation,millions,6
millions,tremor,7
tremor,sufferers,7
sufferers,around,9
around,world,4
world,including,7
including,elderly,8
elderly,number,6
number,elderly,6
elderly,computer,8
computer,users,6
users,increase,6
increase,population,9
population,ages,9
ages,time,4
time,need,4
need,computer,7
computer,access,8
access,grows,5
grows,said,5
said,computer,8
computer,users,6
users,plug,5
plug,device,6
device,pc,5
pc,adjusted,8
adjusted,depending,9
depending,severe,7
severe,tremor,5
tremor,also,5
also,able,3
able,recognise,8
recognise,multiple,8
multiple,clicking,8
clicking,mouse,8
mouse,button,6
button,caused,6
caused,shaky,6
shaky,digits,6
digits,ibm,5
ibm,said,4
said,would,4
would,partner,7
partner,small,7
small,uk,5
uk,based,5
based,electronics,11
electronics,firm,10
firm,montrose,7
montrose,secam,8
secam,produce,7
produce,devices,6
devices,cost,6
cost,70,4
70,james,5
james,cosgrave,7
cosgrave,one,6
one,company,5
company,directors,9
directors,said,9
said,would,4
would,make,5
make,big,4
big,difference,9
difference,tremors,9
tremors,m,6
m,pilot,5
pilot,tremor,5
tremor,condition,8
condition,limited,7
limited,ability,5
ability,fly,5
fly,plane,4
plane,said,4
said,using,4
using,pc,5
pc,proven,5
proven,almost,6
almost,impossible,8
impossible,simply,7
simply,everything,10
everything,revolves,9
revolves,around,7
around,using,5
using,mouse,5
mouse,accurately,8
accurately,manipulate,7
manipulate,tiny,9
tiny,cursor,6
cursor,screen,5
screen,said,5
said,prototype,9
prototype,gadget,8
gadget,transformed,9
transformed,life,9
life,device,4
device,could,6
could,help,4
help,open,4
open,computing,6
computing,millions,7
millions,people,8
people,found,5
found,shaking,6
shaking,barrier,6
barrier,last,6
last,year,4
year,office,6
office,national,7
national,statistics,7
statistics,reported,9
reported,first,7
first,time,4
time,half,4
half,households,8
households,britain,10
britain,home,7
home,computer,5
computer,prices,7
prices,getting,7
getting,cheaper,7
cheaper,get,6
get,online,6
online,computer,6
computer,ownership,9
ownership,increasing,8
increasing,although,10
although,62,8
62,british,7
british,people,7
people,tried,6
tried,internet,5
internet,15,8
15,britons,7
britons,aged,7
aged,65,4
65,online,6
online,six,5
six,million,6
million,uk,7
uk,households,9
households,broadband,9
broadband,net,9
net,middle,6
middle,2005,6
2005,estimated,9
estimated,50,9
50,uk,2
uk,net,3
net,users,4
users,broadband,9
broadband,still,9
still,millions,6
millions,using,6
using,net,5
net,dial,4
dial,connections,10
connections,,11
pirates,profit,5
profit,motive,5
motive,two,5
two,men,3
men,part,4
part,huge,4
huge,network,7
network,internet,7
internet,software,7
software,pirates,7
pirates,known,7
known,drink,5
drink,die,3
die,convicted,7
convicted,old,7
old,bailey,5
bailey,bbc,5
bbc,news,4
news,investigates,9
investigates,network,9
network,worked,5
worked,motivated,6
motivated,involved,7
involved,called,5
called,drink,6
drink,die,3
die,dod,2
dod,network,6
network,computer,8
computer,buffs,7
buffs,derived,7
derived,pleasure,7
pleasure,cracking,8
cracking,codes,7
codes,protecting,8
protecting,copyrighted,10
copyrighted,software,9
software,windows,8
windows,95,7
95,would,5
would,share,5
share,suggestion,8
suggestion,profited,9
profited,financially,10
financially,authorities,10
authorities,britain,8
britain,united,5
united,states,4
states,considered,8
considered,software,7
software,piracy,7
piracy,took,6
took,dim,4
dim,view,3
view,networks,7
networks,dod,7
dod,one,3
one,number,5
number,called,5
called,warez,4
warez,organisations,12
organisations,operating,8
operating,internet,8
internet,october,6
october,2000,7
2000,us,4
us,customs,5
customs,service,7
service,began,6
began,investigation,9
investigation,dod,12
dod,networks,7
networks,razor,6
razor,1911,5
1911,risciso,7
risciso,myth,7
myth,popz,4
popz,fourteen,7
fourteen,months,6
months,later,5
later,us,5
us,customs,5
customs,co,5
co,ordinated,9
ordinated,series,7
series,raids,4
raids,across,5
across,globe,5
globe,part,5
part,operation,6
operation,buccaneer,8
buccaneer,seventy,8
seventy,search,5
search,warrants,7
warrants,executed,8
executed,us,7
us,britain,7
britain,australia,6
australia,norway,8
norway,sweden,6
sweden,finland,6
finland,least,6
least,60,5
60,people,6
people,arrested,7
arrested,worldwide,7
worldwide,45,9
45,us,2
us,among,5
among,leaders,6
leaders,network,5
network,americans,8
americans,john,8
john,sankus,6
sankus,known,5
known,internet,6
internet,nickname,7
nickname,eriflleh,8
eriflleh,hellfire,6
hellfire,spelt,7
spelt,backwards,9
backwards,richard,5
richard,berry,6
berry,kent,4
kent,kartadinata,8
kartadinata,christopher,10
christopher,tresco,8
tresco,used,5
used,server,5
server,based,5
based,prestigious,10
prestigious,massachusetts,11
massachusetts,institute,10
institute,technology,10
technology,mit,10
mit,longest,6
longest,jail,7
jail,sentence,8
sentence,46,8
46,months,6
months,handed,5
handed,sankus,4
sankus,28,6
28,year,4
year,old,4
old,philadelphia,10
philadelphia,us,12
us,attorney,8
attorney,paul,8
paul,mcnulty,5
mcnulty,said,7
said,time,4
time,john,4
john,sankus,6
sankus,techno,6
techno,gang,5
gang,operated,7
operated,faceless,8
faceless,world,7
world,internet,7
internet,thought,7
thought,would,5
would,never,5
never,caught,6
caught,wrong,6
wrong,sentences,8
sentences,follow,9
follow,send,6
send,message,6
message,others,7
others,entertaining,10
entertaining,similar,11
similar,beliefs,6
beliefs,invincibility,11
invincibility,one,12
one,man,3
man,still,5
still,legal,4
legal,limbo,4
limbo,british,6
british,born,6
born,australian,8
australian,hew,10
hew,raymond,7
raymond,griffiths,8
griffiths,still,8
still,fighting,6
fighting,extradition,9
extradition,us,11
us,us,0
us,customs,5
customs,claimed,6
claimed,mr,6
mr,griffiths,8
griffiths,one,9
one,dod,3
dod,leaders,6
leaders,lawyer,4
lawyer,antony,6
antony,townsden,7
townsden,told,5
told,bbc,4
bbc,news,4
news,website,5
website,laughable,8
laughable,suggestion,9
suggestion,added,9
added,living,6
living,welfare,7
welfare,old,6
old,computer,7
computer,couldn,5
couldn,even,5
even,download,7
download,software,7
software,allegation,9
allegation,group,9
group,co,4
co,leader,6
leader,illusory,6
illusory,least,6
least,technical,8
technical,skills,8
skills,anyone,6
anyone,couldn,6
couldn,crack,5
crack,codes,4
codes,called,4
called,leader,5
leader,loudmouth,7
loudmouth,wrote,7
wrote,lot,3
lot,messageboard,11
messageboard,mr,10
mr,townsden,8
townsden,said,7
said,committed,7
committed,crimes,6
crimes,prosecuted,8
prosecuted,australia,9
australia,us,7
us,claimed,7
claimed,australian,9
australian,government,9
government,decision,9
decision,accept,7
accept,extradition,10
extradition,request,10
request,typical,7
typical,current,7
current,acquiescent,6
acquiescent,attitude,8
attitude,us,7
us,mr,2
mr,griffiths,8
griffiths,expecting,9
expecting,hear,8
hear,week,3
week,outcome,7
outcome,appeal,7
appeal,decision,8
decision,extradite,8
extradite,involved,9
involved,would,6
would,give,5
give,internet,7
internet,aliases,7
aliases,would,7
would,act,5
act,way,3
way,tags,3
tags,used,4
used,graffiti,8
graffiti,artists,6
artists,could,7
could,brag,5
brag,code,4
code,cracking,7
cracking,abilities,8
abilities,without,8
without,giving,6
giving,away,6
away,real,3
real,identities,9
identities,alex,9
alex,bell,4
bell,whose,5
whose,trial,5
trial,old,5
old,bailey,5
bailey,ended,5
ended,friday,5
friday,known,6
known,mr,5
mr,2940,4
2940,computer,8
computer,device,7
device,co,5
co,defendant,9
defendant,steven,7
steven,dowd,6
dowd,nickname,8
nickname,curiously,9
curiously,tim,8
tim,spokesman,8
spokesman,us,8
us,immigration,11
immigration,customs,10
customs,enforcement,10
enforcement,dean,9
dean,boyd,4
boyd,said,3
said,dod,3
dod,appear,6
appear,motivated,8
motivated,money,6
money,motivation,8
motivation,kudos,9
kudos,surrounded,8
surrounded,able,9
able,crack,5
crack,sophisticated,12
sophisticated,software,8
software,told,7
told,bbc,4
bbc,news,4
news,website,5
website,primarily,8
primarily,interested,10
interested,fast,8
fast,could,5
could,crack,4
crack,code,4
code,underground,9
underground,notoriety,9
notoriety,mr,8
mr,boyd,4
boyd,pointed,5
pointed,software,7
software,distributed,9
distributed,internet,8
internet,fell,7
fell,hands,5
hands,organised,6
organised,criminals,8
criminals,able,8
able,mass,4
mass,produce,7
produce,pirated,6
pirated,software,7
software,zero,7
zero,cost,4
cost,cost,0
cost,us,3
us,industries,8
industries,lot,9
lot,money,4
money,billions,7
billions,dollars,5
dollars,said,6
said,mr,4
mr,boyd,4
boyd,said,3
said,truly,5
truly,global,6
global,scope,5
scope,raided,5
raided,number,5
number,universities,10
universities,including,10
including,duke,8
duke,north,5
north,carolina,7
carolina,mit,7
mit,found,5
found,several,7
several,people,6
people,involved,6
involved,employed,6
employed,major,6
major,computer,6
computer,corporations,8
corporations,would,11
would,go,4
go,home,3
home,work,3
work,evenings,8
evenings,get,7
get,involved,7
involved,warez,7
warez,culture,6
culture,warez,6
warez,groups,6
groups,began,6
began,surface,6
surface,early,6
early,1990s,5
1990s,operate,7
operate,according,8
according,strict,7
strict,code,6
code,honour,5
honour,example,7
example,one,6
one,group,4
group,cracked,6
cracked,software,8
software,first,7
first,rivals,5
rivals,would,5
would,respect,7
respect,achievement,8
achievement,seek,9
seek,claim,5
claim,mr,5
mr,boyd,4
boyd,said,3
said,destruction,9
destruction,dod,9
dod,great,5
great,coup,5
coup,added,5
added,m,5
m,going,5
going,sit,4
sit,say,2
say,sorted,5
sorted,problem,5
problem,still,6
still,hackers,7
hackers,people,7
people,fun,6
fun,internet,7
internet,piracy,7
piracy,computer,8
computer,software,7
software,remains,8
remains,gigantic,7
gigantic,problem,8
problem,spokesman,7
spokesman,business,8
business,software,8
software,alliance,7
alliance,said,7
said,dod,3
dod,members,7
members,claim,7
claim,profit,5
profit,profit,0
profit,getting,6
getting,access,7
access,expensive,7
expensive,servers,7
servers,said,6
said,dod,3
dod,warez,5
warez,groups,6
groups,fostering,9
fostering,culture,7
culture,piracy,7
piracy,internet,7
internet,said,8
said,29,4
29,computer,8
computer,software,7
software,britain,6
britain,believed,6
believed,pirated,6
pirated,cost,6
cost,1bn,4
1bn,revenue,6
revenue,software,7
software,companies,7
companies,suppliers,6
suppliers,distributors,9
distributors,may,12
may,seem,4
seem,like,4
like,victimless,8
victimless,crime,6
crime,touches,6
touches,people,6
people,might,6
might,care,5
care,believe,6
believe,,7
hackers,recruited,8
recruited,pc,8
pc,one,3
one,million,6
million,computers,8
computers,net,8
net,hijacked,7
hijacked,attack,5
attack,websites,8
websites,pump,8
pump,spam,3
spam,viruses,7
viruses,huge,5
huge,number,4
number,revealed,7
revealed,security,7
security,researchers,9
researchers,spent,9
spent,months,5
months,tracking,8
tracking,100,8
100,networks,8
networks,remotely,7
remotely,controlled,9
controlled,machines,9
machines,largest,6
largest,network,7
network,called,7
called,zombie,6
zombie,networks,8
networks,spied,8
spied,team,5
team,made,4
made,50,4
50,0,2
0,hijacked,8
hijacked,home,6
home,computers,6
computers,data,8
data,gathered,6
gathered,using,8
using,machines,6
machines,looked,7
looked,innocent,6
innocent,logged,7
logged,everything,10
everything,hackers,10
hackers,detailed,7
detailed,look,8
look,zombie,5
zombie,bot,5
bot,nets,3
nets,hijacked,8
hijacked,computers,8
computers,done,7
done,honeynet,5
honeynet,project,6
project,group,5
group,security,7
security,researchers,9
researchers,gather,7
gather,information,9
information,using,10
using,networks,8
networks,computers,8
computers,act,8
act,honey,5
honey,pots,4
pots,attract,6
attract,hackers,7
hackers,gather,4
gather,information,9
information,work,9
work,bot,3
bot,nets,3
nets,known,4
known,time,5
time,estimates,5
estimates,widespread,9
widespread,security,8
security,firms,7
firms,varied,5
varied,widely,6
widely,gather,6
gather,information,9
information,german,7
german,arm,4
arm,honeynet,8
honeynet,project,6
project,created,6
created,software,7
software,tools,7
tools,log,4
log,happened,8
happened,machines,5
machines,put,8
put,web,3
web,getting,6
getting,machines,6
machines,hijacked,7
hijacked,worryingly,10
worryingly,easy,9
easy,longest,6
longest,time,6
time,honeynet,7
honeynet,machine,6
machine,survived,6
survived,without,8
without,found,6
found,automatic,8
automatic,attack,6
attack,tool,5
tool,minutes,7
minutes,shortest,5
shortest,compromise,8
compromise,time,8
time,seconds,7
seconds,research,7
research,found,8
found,compromised,9
compromised,machines,8
machines,tend,7
tend,report,5
report,chat,5
chat,channels,5
channels,irc,8
irc,servers,6
servers,wait,7
wait,instructions,11
instructions,malicious,8
malicious,hacker,7
hacker,behind,6
behind,tools,6
tools,used,5
used,recruit,7
recruit,machine,6
machine,many,4
many,well,4
well,known,5
known,vulnerabilities,14
vulnerabilities,windows,13
windows,operating,9
operating,system,8
system,exploited,7
exploited,bot,7
bot,net,2
net,controllers,9
controllers,find,10
find,take,4
take,target,3
target,machines,6
machines,especially,9
especially,coveted,9
coveted,home,5
home,pcs,4
pcs,sitting,7
sitting,broadband,8
broadband,connections,10
connections,never,9
never,turned,5
turned,months,6
months,surveillance,12
surveillance,revealed,9
revealed,different,8
different,bot,8
bot,nets,3
nets,involve,6
involve,hundred,7
hundred,tens,6
tens,thousands,6
thousands,machines,7
machines,used,7
used,variety,6
variety,purposes,7
purposes,many,8
many,used,4
used,relays,6
relays,spam,5
spam,route,5
route,unwanted,6
unwanted,adverts,7
adverts,pc,7
pc,users,5
users,launch,6
launch,platforms,7
platforms,viruses,8
